ideTarifaMediaFornecimento,nomClasseConsumo,nomRegiao,vlrConsumoMWh,mesReferencia,anoReferencia,dthProcessamento,
2211,Rural Irrigante,Sul,343.46,3,2019,24/07/2019 00:00:00,
2212,Serviço Público (água e  esgoto e saneamento),Brasil,389.55,3,2019,24/07/2019 00:00:00,
2213,Serviço Público (água e  esgoto e saneamento),Centro-Oeste,404.36,3,2019,24/07/2019 00:00:00,
2214,Serviço Público (água e  esgoto e saneamento),Nordeste,366.10,3,2019,24/07/2019 00:00:00,
2215,Serviço Público (água e  esgoto e saneamento),Norte,464.75,3,2019,24/07/2019 00:00:00,
2216,Serviço Público (água e  esgoto e saneamento),Sudeste,391.94,3,2019,24/07/2019 00:00:00,
2217,Serviço Público (água e  esgoto e saneamento),Sul,391.13,3,2019,24/07/2019 00:00:00,
2218,Serviço Público (tração elétrica),Brasil,420.34,3,2019,24/07/2019 00:00:00,
2219,Serviço Público (tração elétrica),Centro-Oeste,522.54,3,2019,24/07/2019 00:00:00,
2220,Serviço Público (tração elétrica),Nordeste,342.09,3,2019,24/07/2019 00:00:00,
2221,Serviço Público (tração elétrica),Norte,426.53,3,2019,24/07/2019 00:00:00,
2222,Serviço Público (tração elétrica),Sudeste,460.97,3,2019,24/07/2019 00:00:00,
2223,Serviço Público (tração elétrica),Sul,491.81,3,2019,24/07/2019 00:00:00,
2224,Totais por Região,Brasil,499.75,3,2019,24/07/2019 00:00:00,
2225,Totais por Região,Centro-Oeste,458.06,3,2019,24/07/2019 00:00:00,
2226,Totais por Região,Nordeste,581.89,3,2019,24/07/2019 00:00:00,
2227,Totais por Região,Norte,500.82,3,2019,24/07/2019 00:00:00,
2228,Totais por Região,Sudeste,472.86,3,2019,24/07/2019 00:00:00,
2229,Totais por Região,Sul,431.20,3,2019,24/07/2019 00:00:00,
2230,Comercial e  Serviços e Outras,Brasil,524.88,6,2019,30/09/2019 00:00:00,
2231,Comercial e  Serviços e Outras,Centro-Oeste,544.55,6,2019,30/09/2019 00:00:00,
2232,Comercial e  Serviços e Outras,Nordeste,503.15,6,2019,30/09/2019 00:00:00,
2233,Comercial e  Serviços e Outras,Norte,610.74,6,2019,30/09/2019 00:00:00,
2234,Comercial e  Serviços e Outras,Sudeste,524.07,6,2019,30/09/2019 00:00:00,
2235,Comercial e  Serviços e Outras,Sul,511.62,6,2019,30/09/2019 00:00:00,
2236,Consumo Próprio,Brasil,534.70,6,2019,30/09/2019 00:00:00,
2237,Consumo Próprio,Centro-Oeste,558.91,6,2019,30/09/2019 00:00:00,
2238,Consumo Próprio,Nordeste,515.83,6,2019,30/09/2019 00:00:00,
2239,Consumo Próprio,Norte,636.31,6,2019,30/09/2019 00:00:00,
2240,Consumo Próprio,Sudeste,526.15,6,2019,30/09/2019 00:00:00,
2241,Consumo Próprio,Sul,511.42,6,2019,30/09/2019 00:00:00,
2242,Iluminação Pública,Brasil,311.39,6,2019,30/09/2019 00:00:00,
2243,Iluminação Pública,Centro-Oeste,314.93,6,2019,30/09/2019 00:00:00,
2244,Iluminação Pública,Nordeste,300.66,6,2019,30/09/2019 00:00:00,
2245,Iluminação Pública,Norte,360.21,6,2019,30/09/2019 00:00:00,
2246,Iluminação Pública,Sudeste,318.46,6,2019,30/09/2019 00:00:00,
2247,Iluminação Pública,Sul,287.84,6,2019,30/09/2019 00:00:00,
2248,Industrial,Brasil,469.88,6,2019,30/09/2019 00:00:00,
2249,Industrial,Centro-Oeste,498.04,6,2019,30/09/2019 00:00:00,
2250,Industrial,Nordeste,420.23,6,2019,30/09/2019 00:00:00,
2251,Industrial,Norte,521.29,6,2019,30/09/2019 00:00:00,
2252,Industrial,Sudeste,479.58,6,2019,30/09/2019 00:00:00,
2253,Industrial,Sul,464.15,6,2019,30/09/2019 00:00:00,
2254,Poder Público,Brasil,533.80,6,2019,30/09/2019 00:00:00,
2255,Poder Público,Centro-Oeste,552.03,6,2019,30/09/2019 00:00:00,
2256,Poder Público,Nordeste,510.80,6,2019,30/09/2019 00:00:00,
2257,Poder Público,Norte,603.50,6,2019,30/09/2019 00:00:00,
2258,Poder Público,Sudeste,524.71,6,2019,30/09/2019 00:00:00,
2259,Poder Público,Sul,527.67,6,2019,30/09/2019 00:00:00,
2260,Residencial,Brasil,536.48,6,2019,30/09/2019 00:00:00,
2261,Residencial,Centro-Oeste,559.43,6,2019,30/09/2019 00:00:00,
2262,Residencial,Nordeste,503.94,6,2019,30/09/2019 00:00:00,
2263,Residencial,Norte,616.88,6,2019,30/09/2019 00:00:00,
2264,Residencial,Sudeste,541.81,6,2019,30/09/2019 00:00:00,
2265,Residencial,Sul,517.93,6,2019,30/09/2019 00:00:00,
2266,Rural,Brasil,389.50,6,2019,30/09/2019 00:00:00,
2267,Rural,Centro-Oeste,416.71,6,2019,30/09/2019 00:00:00,
2268,Rural,Nordeste,388.54,6,2019,30/09/2019 00:00:00,
2269,Rural,Norte,446.20,6,2019,30/09/2019 00:00:00,
2270,Rural,Sudeste,397.16,6,2019,30/09/2019 00:00:00,
2271,Rural,Sul,360.95,6,2019,30/09/2019 00:00:00,
2272,Rural Aquicultor,Brasil,260.70,6,2019,30/09/2019 00:00:00,
2273,Rural Aquicultor,Centro-Oeste,267.54,6,2019,30/09/2019 00:00:00,
2274,Rural Aquicultor,Nordeste,250.44,6,2019,30/09/2019 00:00:00,
2275,Rural Aquicultor,Norte,481.48,6,2019,30/09/2019 00:00:00,
2276,Rural Aquicultor,Sudeste,378.48,6,2019,30/09/2019 00:00:00,
2277,Rural Aquicultor,Sul,289.04,6,2019,30/09/2019 00:00:00,
2278,Rural Irrigante,Brasil,302.25,6,2019,30/09/2019 00:00:00,
2279,Rural Irrigante,Centro-Oeste,343.37,6,2019,30/09/2019 00:00:00,
2280,Rural Irrigante,Nordeste,241.77,6,2019,30/09/2019 00:00:00,
2281,Rural Irrigante,Norte,339.60,6,2019,30/09/2019 00:00:00,
2282,Rural Irrigante,Sudeste,331.76,6,2019,30/09/2019 00:00:00,
2283,Rural Irrigante,Sul,344.36,6,2019,30/09/2019 00:00:00,
2284,Serviço Público (água e  esgoto e saneamento),Brasil,397.59,6,2019,30/09/2019 00:00:00,
2285,Serviço Público (água e  esgoto e saneamento),Centro-Oeste,410.58,6,2019,30/09/2019 00:00:00,
2286,Serviço Público (água e  esgoto e saneamento),Nordeste,373.21,6,2019,30/09/2019 00:00:00,
2287,Serviço Público (água e  esgoto e saneamento),Norte,461.56,6,2019,30/09/2019 00:00:00,
2288,Serviço Público (água e  esgoto e saneamento),Sudeste,404.43,6,2019,30/09/2019 00:00:00,
2289,Serviço Público (água e  esgoto e saneamento),Sul,390.75,6,2019,30/09/2019 00:00:00,
2290,Serviço Público (tração elétrica),Brasil,420.67,6,2019,30/09/2019 00:00:00,
2291,Serviço Público (tração elétrica),Centro-Oeste,527.10,6,2019,30/09/2019 00:00:00,
2292,Serviço Público (tração elétrica),Nordeste,347.58,6,2019,30/09/2019 00:00:00,
2293,Serviço Público (tração elétrica),Sudeste,423.77,6,2019,30/09/2019 00:00:00,
2294,Serviço Público (tração elétrica),Sul,459.28,6,2019,30/09/2019 00:00:00,
2295,Totais por Região,Brasil,497.65,6,2019,30/09/2019 00:00:00,
2296,Totais por Região,Centro-Oeste,514.48,6,2019,30/09/2019 00:00:00,
2297,Totais por Região,Nordeste,463.98,6,2019,30/09/2019 00:00:00,
2298,Totais por Região,Norte,578.48,6,2019,30/09/2019 00:00:00,
2299,Totais por Região,Sudeste,506.88,6,2019,30/09/2019 00:00:00,
2300,Totais por Região,Sul,475.26,6,2019,30/09/2019 00:00:00,
